Stations_ID; Mess_Datum; Qualitaets_Niveau; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND; SCHNEEHOEHE;eor
    13675;20110227;   3;   0.8;   6;   0;eor
    13675;20110228;   3;   0.0;   0;   0;eor
    13675;20110301;   3;   0.0;   0;   0;eor
    13675;20110302;   3;   0.0;   0;   0;eor
    13675;20110303;   3;   0.0;   0;   0;eor
    13675;20110304;   3;   0.0;   0;   0;eor
    13675;20110305;   3;   0.1;   6;   0;eor
    13675;20110306;   3;   0.0;   0;   0;eor
    13675;20110307;   3;   0.0;   0;   0;eor
    13675;20110308;   3;   0.0;   0;   0;eor
    13675;20110309;   3;   1.0;   6;   0;eor
    13675;20110310;   3;   1.9;   6;   0;eor
    13675;20110311;   3;   0.0;   0;   0;eor
    13675;20110312;   3;   0.0;   0;   0;eor
    13675;20110313;   3;   0.5;   6;   0;eor
    13675;20110314;   3;   0.1;   6;   0;eor
    13675;20110315;   3;   0.0;   0;   0;eor
    13675;20110316;   3;   0.0;   0;   0;eor
    13675;20110317;   3;   0.0;   6;   0;eor
    13675;20110318;   3;   0.0;   0;   0;eor
    13675;20110319;   3;   0.0;   0;   0;eor
    13675;20110320;   3;   0.0;   0;   0;eor
    13675;20110321;   3;   0.0;   0;   0;eor
    13675;20110322;   3;   0.0;   0;   0;eor
    13675;20110323;   3;   0.0;   0;   0;eor
    13675;20110324;   3;   0.0;   0;   0;eor
    13675;20110325;   3;   0.0;   0;   0;eor
    13675;20110326;   3;   0.0;   0;   0;eor
    13675;20110327;   3;   0.0;   0;   0;eor
    13675;20110328;   3;   0.0;   0;   0;eor
    13675;20110329;   3;   0.0;   0;   0;eor
    13675;20110330;   3;   1.1;   6;   0;eor
    13675;20110331;   3;   0.6;   6;   0;eor
    13675;20110401;   3;   0.0;   6;   0;eor
    13675;20110402;   3;   0.0;   0;   0;eor
    13675;20110403;   3;  24.6;   6;   0;eor
    13675;20110404;   3;   0.2;   6;   0;eor
    13675;20110405;   3;   0.0;   0;   0;eor
    13675;20110406;   3;   0.0;   0;   0;eor
    13675;20110407;   3;   0.1;   6;   0;eor
    13675;20110408;   3;   0.0;   0;   0;eor
    13675;20110409;   3;   0.0;   0;   0;eor
    13675;20110410;   3;   0.0;   0;   0;eor
    13675;20110411;   3;   2.0;   6;   0;eor
    13675;20110412;   3;   1.7;   6;   0;eor
    13675;20110413;   3;   0.0;   0;   0;eor
    13675;20110414;   3;   0.0;   0;   0;eor
    13675;20110415;   3;   0.0;   0;   0;eor
    13675;20110416;   3;   0.0;   0;   0;eor
    13675;20110417;   3;   0.0;   0;   0;eor
    13675;20110418;   3;   0.0;   0;   0;eor
    13675;20110419;   3;   0.0;   0;   0;eor
    13675;20110420;   3;   0.0;   0;   0;eor
    13675;20110421;   3;   0.0;   0;   0;eor
    13675;20110422;   3;   0.0;   0;   0;eor
    13675;20110423;   3;   0.0;   0;   0;eor
    13675;20110424;   3;   0.0;   0;   0;eor
    13675;20110425;   3;   0.0;   0;   0;eor
    13675;20110426;   3;   0.1;   6;   0;eor
    13675;20110427;   3;   6.6;   6;   0;eor
    13675;20110428;   3;   3.2;   6;   0;eor
    13675;20110429;   3;   0.0;   0;   0;eor
    13675;20110430;   3;   0.0;   0;   0;eor
    13675;20110501;   3;   0.0;   0;   0;eor
    13675;20110502;   3;   0.2;   6;   0;eor
    13675;20110503;   3;   0.3;   6;   0;eor
    13675;20110504;   3;   0.0;   6;   0;eor
    13675;20110505;   3;   0.0;   0;   0;eor
    13675;20110506;   3;   0.0;   0;   0;eor
    13675;20110507;   3;   0.0;   0;   0;eor
    13675;20110508;   3;   0.0;   0;   0;eor
    13675;20110509;   3;   0.0;   0;   0;eor
    13675;20110510;   3;   0.0;   0;   0;eor
    13675;20110511;   3;   0.2;   6;   0;eor
    13675;20110512;   3;   0.0;   0;   0;eor
    13675;20110513;   3;   0.0;   0;   0;eor
    13675;20110514;   3;   0.1;   4;   0;eor
    13675;20110515;   3;   2.5;   6;   0;eor
    13675;20110516;   3;   2.8;   6;   0;eor
    13675;20110517;   3;   0.5;   6;   0;eor
    13675;20110518;   3;   0.0;   0;   0;eor
    13675;20110519;   3;   0.1;   6;   0;eor
    13675;20110520;   3;   0.0;   0;   0;eor
    13675;20110521;   3;   0.0;   0;   0;eor
    13675;20110522;   3;   1.1;   6;   0;eor
    13675;20110523;   3;   0.0;   0;   0;eor
    13675;20110524;   3;   0.0;   0;   0;eor
    13675;20110525;   3;   0.0;   0;   0;eor
    13675;20110526;   3;   0.0;   0;   0;eor
    13675;20110527;   3;   1.3;   6;   0;eor
    13675;20110528;   3;   0.2;   6;   0;eor
    13675;20110529;   3;   0.0;   0;   0;eor
    13675;20110530;   3;   0.0;   0;   0;eor
    13675;20110531;   3;   8.0;   6;   0;eor
    13675;20110601;   3;   0.0;   0;   0;eor
    13675;20110602;   3;   0.0;   0;   0;eor
    13675;20110603;   3;   0.0;   0;   0;eor
    13675;20110604;   3;   0.0;   0;   0;eor
    13675;20110605;   3;   0.1;   6;   0;eor
    13675;20110606;   3;   0.1;   6;   0;eor
    13675;20110607;   3;   0.2;   6;   0;eor
    13675;20110608;   3;   2.4;   6;   0;eor
    13675;20110609;   3;   0.0;   0;   0;eor
    13675;20110610;   3;   0.4;   6;   0;eor
    13675;20110611;   3;   0.6;   6;   0;eor
    13675;20110612;   3;   0.0;   0;   0;eor
    13675;20110613;   3;   3.3;   6;   0;eor
    13675;20110614;   3;   0.0;   0;   0;eor
    13675;20110615;   3;   0.0;   0;   0;eor
    13675;20110616;   3;   2.2;   6;   0;eor
    13675;20110617;   3;   0.9;   6;   0;eor
    13675;20110618;   3;   4.5;   6;   0;eor
    13675;20110619;   3;   5.5;   6;   0;eor
    13675;20110620;   3;   0.2;   6;   0;eor
    13675;20110621;   3;   0.1;   6;   0;eor
    13675;20110622;   3;  21.2;   6;   0;eor
    13675;20110623;   3;   0.0;   0;   0;eor
    13675;20110624;   3;   2.9;   6;   0;eor
    13675;20110625;   3;   2.2;   6;   0;eor
    13675;20110626;   3;   0.0;   0;   0;eor
    13675;20110627;   3;   0.0;   0;   0;eor
    13675;20110628;   3;   0.0;   0;   0;eor
    13675;20110629;   3;  31.5;   6;   0;eor
    13675;20110630;   3;   0.1;   6;   0;eor
    13675;20110701;   3;   0.0;   0;   0;eor
    13675;20110702;   3;   8.7;   6;   0;eor
    13675;20110703;   3;   4.9;   6;   0;eor
    13675;20110704;   3;   0.0;   0;   0;eor
    13675;20110705;   3;   0.0;   0;   0;eor
    13675;20110706;   3;   0.0;   0;   0;eor
    13675;20110707;   3;   0.0;   6;   0;eor
    13675;20110708;   3;   0.0;   0;   0;eor
    13675;20110709;   3;   0.0;   0;   0;eor
    13675;20110710;   3;   0.0;   0;   0;eor
    13675;20110711;   3;   0.0;   0;   0;eor
    13675;20110712;   3;   0.9;   6;   0;eor
    13675;20110713;   3;   2.1;   6;   0;eor
    13675;20110714;   3;   0.6;   6;   0;eor
    13675;20110715;   3;   0.5;   6;   0;eor
    13675;20110716;   3;   1.3;   6;   0;eor
    13675;20110717;   3;   0.8;   6;   0;eor
    13675;20110718;   3;   3.3;   6;   0;eor
    13675;20110719;   3;   0.0;   0;   0;eor
    13675;20110720;   3;   2.0;   6;   0;eor
    13675;20110721;   3;   0.0;   0;   0;eor
    13675;20110722;   3;   0.0;   0;   0;eor
    13675;20110723;   3;   1.4;   6;   0;eor
    13675;20110724;   3;   2.1;   6;   0;eor
    13675;20110725;   3;   0.1;   6;   0;eor
    13675;20110726;   3;   0.1;   6;   0;eor
    13675;20110727;   3;   0.4;   6;   0;eor
    13675;20110728;   3;   0.0;   0;   0;eor
    13675;20110729;   3;   0.4;   6;   0;eor
    13675;20110730;   3;   0.5;   6;   0;eor
    13675;20110731;   3;   0.0;   0;   0;eor
    13675;20110801;   3;   0.0;   0;   0;eor
    13675;20110802;   3;   0.0;   0;   0;eor
    13675;20110803;   3;   0.2;   6;   0;eor
    13675;20110804;   3;   3.5;   6;   0;eor
    13675;20110805;   3;   0.1;   6;   0;eor
    13675;20110806;   3;   9.0;   6;   0;eor
    13675;20110807;   3;   0.0;   0;   0;eor
    13675;20110808;   3;   2.6;   6;   0;eor
    13675;20110809;   3;   0.6;   6;   0;eor
    13675;20110810;   3;   0.3;   6;   0;eor
    13675;20110811;   3;   0.1;   6;   0;eor
    13675;20110812;   3;   6.1;   6;   0;eor
    13675;20110813;   3;   1.3;   6;   0;eor
    13675;20110814;   3;  12.5;   6;   0;eor
    13675;20110815;   3;   0.4;   6;   0;eor
    13675;20110816;   3;   0.0;   0;   0;eor
    13675;20110817;   3;   0.0;   0;   0;eor
    13675;20110818;   3;  25.4;   6;   0;eor
    13675;20110819;   3;   0.5;   6;   0;eor
    13675;20110820;   3;   0.0;   0;   0;eor
    13675;20110821;   3;   1.1;   6;   0;eor
    13675;20110822;   3;   6.3;   6;   0;eor
    13675;20110823;   3;   9.9;   6;   0;eor
    13675;20110824;   3;   0.3;   6;   0;eor
    13675;20110825;   3;   0.3;   6;   0;eor
    13675;20110826;   3;  20.3;   6;   0;eor
    13675;20110827;   3;   2.8;   6;   0;eor
    13675;20110828;   3;   0.2;   6;   0;eor
    13675;20110829;   3;   2.1;   6;   0;eor
    13675;20110830;   3;   0.2;   6;   0;eor
    13675;20110831;   3;   0.0;   0;   0;eor
    13675;20110901;   3;   0.0;   0;   0;eor
    13675;20110902;   3;   0.0;   0;   0;eor
    13675;20110903;   3;   0.0;   0;   0;eor
    13675;20110904;   3;  12.5;   6;   0;eor
    13675;20110905;   3;   0.0;   0;   0;eor
    13675;20110906;   3;   6.9;   6;   0;eor
    13675;20110907;   3;   1.8;   6;   0;eor
    13675;20110908;   3;  16.1;   6;   0;eor
    13675;20110909;   3;   0.2;   6;   0;eor
    13675;20110910;   3;   0.0;   0;   0;eor
    13675;20110911;   3;   9.5;   6;   0;eor
    13675;20110912;   3;   0.0;   0;   0;eor
    13675;20110913;   3;   0.0;   0;   0;eor
    13675;20110914;   3;   0.0;   0;   0;eor
    13675;20110915;   3;   0.0;   0;   0;eor
    13675;20110916;   3;   0.0;   0;   0;eor
    13675;20110917;   3;   0.0;   0;   0;eor
    13675;20110918;   3;   1.1;   6;   0;eor
    13675;20110919;   3;   0.0;   0;   0;eor
    13675;20110920;   3;   0.0;   0;   0;eor
    13675;20110921;   3;   0.0;   0;   0;eor
    13675;20110922;   3;   0.0;   0;   0;eor
    13675;20110923;   3;   0.0;   0;   0;eor
    13675;20110924;   3;   0.0;   0;   0;eor
    13675;20110925;   3;   0.0;   0;   0;eor
    13675;20110926;   3;   0.0;   0;   0;eor
    13675;20110927;   3;   0.0;   0;   0;eor
    13675;20110928;   3;   0.0;   0;   0;eor
    13675;20110929;   3;   0.0;   0;   0;eor
    13675;20110930;   3;   0.0;   0;   0;eor
    13675;20111001;   3;   0.0;   0;   0;eor
    13675;20111002;   3;   0.0;   0;   0;eor
    13675;20111003;   3;   0.0;   0;   0;eor
    13675;20111004;   3;   0.2;   6;   0;eor
    13675;20111005;   3;   1.1;   6;   0;eor
    13675;20111006;   3;   3.4;   6;   0;eor
    13675;20111007;   3;   7.4;   6;   0;eor
    13675;20111008;   3;   3.0;   6;   0;eor
    13675;20111009;   3;   3.8;   6;   0;eor
    13675;20111010;   3;   3.1;   6;   0;eor
    13675;20111011;   3;  12.8;   6;   0;eor
    13675;20111012;   3;   0.7;   6;   0;eor
    13675;20111013;   3;   0.0;   0;   0;eor
    13675;20111014;   3;   0.0;   0;   0;eor
    13675;20111015;   3;   0.0;   0;   0;eor
    13675;20111016;   3;   0.0;   0;   0;eor
    13675;20111017;   3;   0.0;   0;   0;eor
    13675;20111018;   3;   2.5;   6;   0;eor
    13675;20111019;   3;   0.0;   6;   0;eor
    13675;20111020;   3;   0.0;   0;   0;eor
    13675;20111021;   3;   0.0;   0;   0;eor
    13675;20111022;   3;   0.0;   0;   0;eor
    13675;20111023;   3;   0.0;   0;   0;eor
    13675;20111024;   3;   0.0;   0;   0;eor
    13675;20111025;   3;   0.2;   6;   0;eor
    13675;20111026;   3;   0.0;   0;   0;eor
    13675;20111027;   3;   0.0;   0;   0;eor
    13675;20111028;   3;   0.0;   0;   0;eor
    13675;20111029;   3;   0.0;   0;   0;eor
    13675;20111030;   3;   0.0;   0;   0;eor
    13675;20111031;   3;   0.0;   0;   0;eor
    13675;20111101;   3;   0.0;   0;   0;eor
    13675;20111102;   3;   0.0;   0;   0;eor
    13675;20111103;   3;   0.0;   0;   0;eor
    13675;20111104;   3;   0.0;   0;   0;eor
    13675;20111105;   3;   0.0;   0;   0;eor
    13675;20111106;   3;   0.0;   0;   0;eor
    13675;20111107;   3;   0.0;   0;   0;eor
    13675;20111108;   3;   0.0;   0;   0;eor
    13675;20111109;   3;   0.0;   0;   0;eor
    13675;20111110;   3;   0.0;   0;   0;eor
    13675;20111111;   3;   0.0;   0;   0;eor
    13675;20111112;   3;   0.0;   0;   0;eor
    13675;20111113;   3;   0.0;   0;   0;eor
    13675;20111114;   3;   0.0;   0;   0;eor
    13675;20111115;   3;   0.0;   0;   0;eor
    13675;20111116;   3;   0.0;   0;   0;eor
    13675;20111117;   3;   0.0;   0;   0;eor
    13675;20111118;   3;   0.0;   0;   0;eor
    13675;20111119;   3;   0.0;   0;   0;eor
    13675;20111120;   3;   0.0;   0;   0;eor
    13675;20111121;   3;   0.0;   0;   0;eor
    13675;20111122;   3;   0.0;   0;   0;eor
    13675;20111123;   3;   0.0;   0;   0;eor
    13675;20111124;   3;   0.0;   0;   0;eor
    13675;20111125;   3;   0.4;   6;   0;eor
    13675;20111126;   3;   0.0;   0;   0;eor
    13675;20111127;   3;   0.4;   6;   0;eor
    13675;20111128;   3;   0.0;   0;   0;eor
    13675;20111129;   3;   0.3;   6;   0;eor
    13675;20111130;   3;   0.0;   0;   0;eor
    13675;20111201;   3;   1.8;   6;   0;eor
    13675;20111202;   3;   2.0;   6;   0;eor
    13675;20111203;   3;  10.2;   6;   0;eor
    13675;20111204;   3;   6.2;   6;   0;eor
    13675;20111205;   3;   2.0;   6;   0;eor
    13675;20111206;   3;   2.2;   6;   0;eor
    13675;20111207;   3;  12.2;   6;   0;eor
    13675;20111208;   3;   4.8;   6;   0;eor
    13675;20111209;   3;   0.1;   6;   0;eor
    13675;20111210;   3;   0.0;   0;   0;eor
    13675;20111211;   3;   0.3;   6;   0;eor
    13675;20111212;   3;   2.3;   6;   0;eor
    13675;20111213;   3;   3.7;   6;   0;eor
    13675;20111214;   3;   5.7;   6;   0;eor
    13675;20111215;   3;   1.6;   6;   0;eor
    13675;20111216;   3;  23.0;   6;   0;eor
    13675;20111217;   3;   1.3;   6;   0;eor
    13675;20111218;   3;   2.0;   8;   0;eor
    13675;20111219;   3;   1.6;   8;   1;eor
    13675;20111220;   3;   4.6;   8;   0;eor
    13675;20111221;   3;   1.8;   6;   0;eor
    13675;20111222;   3;   6.3;   6;   0;eor
    13675;20111223;   3;   0.8;   6;   0;eor
    13675;20111224;   3;   4.1;   6;   0;eor
    13675;20111225;   3;   0.5;   6;   0;eor
    13675;20111226;   3;   0.1;   6;   0;eor
    13675;20111227;   3;   0.1;   6;   0;eor
    13675;20111228;   3;   0.3;   6;   0;eor
    13675;20111229;   3;   8.1;   6;   0;eor
    13675;20111230;   3;   5.5;   6;   0;eor
    13675;20111231;   3;   1.3;   6;   0;eor
    13675;20120101;   3;   3.3;   6;   0;eor
    13675;20120102;   3;   3.6;   6;   0;eor
    13675;20120103;   3;   5.6;   6;   0;eor
    13675;20120104;   3;  18.1;   6;   0;eor
    13675;20120105;   3;   4.7;   6;   0;eor
    13675;20120106;   3;   0.5;   6;   0;eor
    13675;20120107;   3;   6.2;   6;   0;eor
    13675;20120108;   3;   1.9;   4;   0;eor
    13675;20120109;   3;   3.8;   4;   0;eor
    13675;20120110;   3;   0.0;   0;   0;eor
    13675;20120111;   3;   0.0;   0;   0;eor
    13675;20120112;   3;   3.4;   4;   0;eor
    13675;20120113;   3;   0.5;   4;   0;eor
    13675;20120114;   3;   0.0;   0;   0;eor
    13675;20120115;   3;   0.0;   0;   0;eor
    13675;20120116;   3;   0.0;   0;   0;eor
    13675;20120117;   3;   0.0;   0;   0;eor
    13675;20120118;   3;   4.2;   4;   0;eor
    13675;20120119;   3;  15.3;   4;   0;eor
    13675;20120120;   3;   0.6;   4;   0;eor
    13675;20120121;   3;   5.8;   4;   0;eor
    13675;20120122;   3;   6.3;   4;   0;eor
    13675;20120123;   3;   1.9;   4;   0;eor
    13675;20120124;   3;   5.8;   4;   0;eor
    13675;20120125;   3;   0.0;   0;   0;eor
    13675;20120126;   3;   1.4;   4;   0;eor
    13675;20120127;   3;   0.0;   0;   1;eor
    13675;20120128;   3;   0.0;   0;   0;eor
    13675;20120129;   3;   0.0;   0;   0;eor
    13675;20120130;   3;   0.0;   0;   0;eor
    13675;20120131;   3;   0.0;   0;   0;eor
    13675;20120201;   3;   0.0;   0;   0;eor
    13675;20120202;   3;   0.0;   0;   0;eor
    13675;20120203;   3;   0.1;   4;   0;eor
    13675;20120204;   3;   0.0;   0;   1;eor
    13675;20120205;   3;   0.0;   0;   1;eor
    13675;20120206;   3;   0.0;   0;   0;eor
    13675;20120207;   3;   0.1;   4;   0;eor
    13675;20120208;   3;   0.0;   4;   1;eor
    13675;20120209;   3;   0.1;   4;   0;eor
    13675;20120210;   3;   0.0;   0;   0;eor
    13675;20120211;   3;   0.0;   0;   0;eor
    13675;20120212;   3;   0.1;   4;   0;eor
    13675;20120213;   3;   1.4;   4;   0;eor
    13675;20120214;   3;   5.0;   4;   1;eor
    13675;20120215;   3;   1.4;   4;   0;eor
    13675;20120216;   3;   1.1;   4;   0;eor
    13675;20120217;   3;   0.0;   4;   0;eor
    13675;20120218;   3;   3.1;   4;   0;eor
    13675;20120219;   3;   1.7;   4;   0;eor
    13675;20120220;   3;   0.0;   0;   1;eor
    13675;20120221;   3;   0.0;   4;   0;eor
    13675;20120222;   3;   0.6;   4;   0;eor
    13675;20120223;   3;   0.5;   4;   0;eor
    13675;20120224;   3;   1.6;   4;   0;eor
    13675;20120225;   3;   0.0;   0;   0;eor
    13675;20120226;   3;   0.0;   0;   0;eor
    13675;20120227;   3;   0.8;   4;   0;eor
    13675;20120228;   3;   0.7;   4;   0;eor
    13675;20120229;   3;   0.0;   0;   0;eor
    13675;20120301;   3;   0.0;   0;   0;eor
    13675;20120302;   3;   0.0;   0;   0;eor
    13675;20120303;   3;   0.0;   0;   0;eor
    13675;20120304;   3;   0.9;   4;   0;eor
    13675;20120305;   3;   0.3;   4;   0;eor
    13675;20120306;   3;   0.0;   0;   0;eor
    13675;20120307;   3;   7.2;   4;   0;eor
    13675;20120308;   3;   2.8;   4;   0;eor
    13675;20120309;   3;   0.0;   0;   0;eor
    13675;20120310;   3;   0.3;   4;   0;eor
    13675;20120311;   3;   0.0;   0;   0;eor
    13675;20120312;   3;   0.0;   0;   0;eor
    13675;20120313;   3;   0.0;   0;   0;eor
    13675;20120314;   3;   0.0;   0;   0;eor
    13675;20120315;   3;   0.0;   0;   0;eor
    13675;20120316;   3;   0.0;   0;   0;eor
    13675;20120317;   3;   0.0;   0;   0;eor
    13675;20120318;   3;   0.6;   4;   0;eor
    13675;20120319;   3;   0.0;   0;   0;eor
    13675;20120320;   3;   0.0;   4;   0;eor
    13675;20120321;   3;   0.0;   0;   0;eor
    13675;20120322;   3;   0.0;   0;   0;eor
    13675;20120323;   3;   0.0;   0;   0;eor
    13675;20120324;   3;   0.0;   0;   0;eor
    13675;20120325;   3;   0.0;   0;   0;eor
    13675;20120326;   3;   0.0;   0;   0;eor
    13675;20120327;   3;   0.0;   0;   0;eor
    13675;20120328;   3;   0.0;   0;   0;eor
    13675;20120329;   3;   3.8;   4;   0;eor
    13675;20120330;   3;   0.5;   4;   0;eor
    13675;20120331;   3;   0.9;   4;   0;eor
    13675;20120401;   3;   0.0;   0;   0;eor
    13675;20120402;   3;   0.2;   4;   0;eor
    13675;20120403;   3;   1.4;   4;   0;eor
    13675;20120404;   3;   0.0;   0;   0;eor
    13675;20120405;   3;   0.0;   0;   0;eor
    13675;20120406;   3;   0.8;   4;   0;eor
    13675;20120407;   3;   0.0;   4;   0;eor
    13675;20120408;   3;   0.0;   0;   0;eor
    13675;20120409;   3;   0.2;   4;   0;eor
    13675;20120410;   3;   0.1;   4;   0;eor
    13675;20120411;   3;   0.0;   0;   0;eor
    13675;20120412;   3;   0.2;   4;   0;eor
    13675;20120413;   3;   0.0;   0;   0;eor
    13675;20120414;   3;   0.0;   0;   0;eor
    13675;20120415;   3;   0.3;   4;   0;eor
    13675;20120416;   3;   0.2;   4;   0;eor
    13675;20120417;   3;   0.0;   0;   0;eor
    13675;20120418;   3;   0.0;   0;   0;eor
    13675;20120419;   3;   0.9;   4;   0;eor
    13675;20120420;   3;   0.4;   4;   0;eor
    13675;20120421;   3;   1.4;   4;   0;eor
    13675;20120422;   3;   2.1;   4;   0;eor
    13675;20120423;   3;   3.0;   4;   0;eor
    13675;20120424;   3;   0.0;   0;   0;eor
    13675;20120425;   3;   2.3;   4;   0;eor
    13675;20120426;   3;   0.0;   4;   0;eor
    13675;20120427;   3;   0.4;   4;   0;eor
    13675;20120428;   3;   0.0;   0;   0;eor
    13675;20120429;   3;   0.0;   0;   0;eor
    13675;20120430;   3;   0.0;   0;   0;eor
    13675;20120501;   3;   0.5;   4;   0;eor
    13675;20120502;   3;   5.1;   4;   0;eor
    13675;20120503;   3;   0.0;   0;   0;eor
    13675;20120504;   3;   2.7;   4;   0;eor
    13675;20120505;   3;   1.8;   4;   0;eor
    13675;20120506;   3;   0.8;   4;   0;eor
    13675;20120507;   3;   0.0;   0;   0;eor
    13675;20120508;   3;   0.0;   0;   0;eor
    13675;20120509;   3;   1.1;   4;   0;eor
    13675;20120510;   3;  10.5;   4;   0;eor
    13675;20120511;   3;   0.7;   4;   0;eor
    13675;20120512;   3;   0.0;   0;   0;eor
    13675;20120513;   3;   0.0;   0;   0;eor
    13675;20120514;   3;   0.0;   0;   0;eor
    13675;20120515;   3;   5.9;   4;   0;eor
    13675;20120516;   3;   0.8;   4;   0;eor
    13675;20120517;   3;   0.0;   0;   0;eor
    13675;20120518;   3;   0.4;   4;   0;eor
    13675;20120519;   3;   0.2;   4;   0;eor
    13675;20120520;   3;   0.0;   0;   0;eor
    13675;20120521;   3;   0.0;   0;   0;eor
    13675;20120522;   3;   0.0;   0;   0;eor
    13675;20120523;   3;   0.0;   0;   0;eor
    13675;20120524;   3;   0.0;   0;   0;eor
    13675;20120525;   3;   0.0;   0;   0;eor
    13675;20120526;   3;   0.0;   0;   0;eor
    13675;20120527;   3;   0.0;   0;   0;eor
    13675;20120528;   3;   0.0;   0;   0;eor
    13675;20120529;   3;   0.0;   0;   0;eor
    13675;20120530;   3;   0.0;   0;   0;eor
    13675;20120531;   3;   8.0;   4;   0;eor
    13675;20120601;   3;   0.3;   4;   0;eor
    13675;20120602;   3;   0.3;   4;   0;eor
    13675;20120603;   3;  10.1;   4;   0;eor
    13675;20120604;   3;  10.6;   4;   0;eor
    13675;20120605;   3;   0.1;   4;   0;eor
    13675;20120606;   3;   2.6;   4;   0;eor
    13675;20120607;   3;   1.2;   4;   0;eor
    13675;20120608;   3;   0.4;   4;   0;eor
    13675;20120609;   3;   0.0;   0;   0;eor
    13675;20120610;   3;   0.0;   0;   0;eor
    13675;20120611;   3;   0.0;   0;   0;eor
    13675;20120612;   3;   0.2;   4;   0;eor
    13675;20120613;   3;   0.0;   0;   0;eor
    13675;20120614;   3;   0.0;   0;   0;eor
    13675;20120615;   3;   1.2;   4;   0;eor
    13675;20120616;   3;   0.5;   4;   0;eor
    13675;20120617;   3;   0.0;   0;   0;eor
    13675;20120618;   3;   0.0;   0;   0;eor
    13675;20120619;   3;   0.0;   4;   0;eor
    13675;20120620;   3;   5.5;   4;   0;eor
    13675;20120621;   3;   0.6;   4;   0;eor
    13675;20120622;   3;   0.2;   4;   0;eor
    13675;20120623;   3;   0.0;   0;   0;eor
    13675;20120624;   3;   9.2;   4;   0;eor
    13675;20120625;   3;   1.4;   4;   0;eor
    13675;20120626;   3;   0.0;   0;   0;eor
    13675;20120627;   3;   2.1;   4;   0;eor
    13675;20120628;   3;   0.2;   4;   0;eor
    13675;20120629;   3;  22.0;   4;   0;eor
    13675;20120630;   3;   0.0;   0;   0;eor
    13675;20120701;   3;   0.9;   4;   0;eor
    13675;20120702;   3;   0.4;   4;   0;eor
    13675;20120703;   3;   0.0;   0;   0;eor
    13675;20120704;   3;   0.0;   0;   0;eor
    13675;20120705;   3;   0.0;   0;   0;eor
    13675;20120706;   3;   0.0;   0;   0;eor
    13675;20120707;   3;   4.5;   4;   0;eor
    13675;20120708;   3;   1.6;   4;   0;eor
    13675;20120709;   3;   0.0;   0;   0;eor
    13675;20120710;   3;   3.7;   4;   0;eor
    13675;20120711;   3;   2.6;   4;   0;eor
    13675;20120712;   3;   8.4;   4;   0;eor
    13675;20120713;   3;   5.1;   4;   0;eor
    13675;20120714;   3;   6.1;   4;   0;eor
    13675;20120715;   3;   0.7;   4;   0;eor
    13675;20120716;   3;   4.2;   4;   0;eor
    13675;20120717;   3;   7.3;   4;   0;eor
    13675;20120718;   3;   4.4;   4;   0;eor
    13675;20120719;   3;   5.0;   4;   0;eor
    13675;20120720;   3;   0.0;   0;   0;eor
    13675;20120721;   3;   0.0;   0;   0;eor
    13675;20120722;   3;   0.0;   0;   0;eor
    13675;20120723;   3;   0.0;   0;   0;eor
    13675;20120724;   3;   0.0;   0;   0;eor
    13675;20120725;   3;   0.0;   0;   0;eor
    13675;20120726;   3;   0.0;   0;   0;eor
    13675;20120727;   3;  17.9;   4;   0;eor
    13675;20120728;   3;   0.9;   4;   0;eor
    13675;20120729;   3;   0.7;   4;   0;eor
    13675;20120730;   3;   2.5;   4;   0;eor
    13675;20120731;   3;   0.0;   0;   0;eor
    13675;20120801;   3;   0.0;   0;   0;eor
    13675;20120802;   3;   0.0;   0;   0;eor
    13675;20120803;   3;   0.7;   4;   0;eor
    13675;20120804;   3;   3.0;   4;   0;eor
    13675;20120805;   3;   3.8;   4;   0;eor
    13675;20120806;   3;   0.4;   4;   0;eor
    13675;20120807;   3;   0.6;   4;   0;eor
    13675;20120808;   3;   0.4;   4;   0;eor
    13675;20120809;   3;   0.0;   0;   0;eor
    13675;20120810;   3;   0.0;   0;   0;eor
    13675;20120811;   3;   0.0;   0;   0;eor
    13675;20120812;   3;   0.0;   0;   0;eor
    13675;20120813;   3;   0.0;   0;   0;eor
    13675;20120814;   3;   0.0;   0;   0;eor
    13675;20120815;   3;   4.1;   4;   0;eor
    13675;20120816;   3;   2.0;   4;   0;eor
    13675;20120817;   3;   0.0;   0;   0;eor
    13675;20120818;   3;   0.0;   0;   0;eor
    13675;20120819;   3;   0.0;   0;   0;eor
    13675;20120820;   3;   0.0;   0;   0;eor
    13675;20120821;   3;   0.0;   0;   0;eor
    13675;20120822;   3;   0.0;   0;   0;eor
    13675;20120823;   3;   1.2;   4;   0;eor
    13675;20120824;   3;   5.1;   4;   0;eor
    13675;20120825;   3;   0.7;   4;   0;eor
    13675;20120826;   3;   3.9;   4;   0;eor
    13675;20120827;   3;   0.0;   0;   0;eor
    13675;20120828;   3;   0.0;   0;   0;eor
    13675;20120829;   3;   0.2;   4;   0;eor
    13675;20120830;   3;   0.0;   0;   0;eor
    13675;20120831;   3;   0.0;   0;   0;eor
    13675;20120901;   3;   0.0;   0;   0;eor
    13675;20120902;   3;   0.0;   0;   0;eor
    13675;20120903;   3;   0.0;   0;   0;eor
    13675;20120904;   3;   0.0;   0;   0;eor
